REPORT_DAT,SHIFT,OFFENSE,METHOD,addresses,lon,lat,geoaddress,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE,geoAddress
9/10/16 19:45,EVENING,THEFT F/AUTO,OTHERS,"1200 7TH STREET NW, WASHINGTON, DC",-77.0219318,38.9056431,NA,3,308,6,6E,Cluster 7,004902 2,4902,Precinct 18,16153482,398099,137620,9/1/16 19:15,9/10/16 19:45,"1200 7th st nw, washington, dc 20001, usa"
8/31/16 12:44,DAY,THEFT/OTHER,OTHERS,"1200 7TH STREET NW, WASHINGTON, DC",-77.0219318,38.9056431,NA,3,308,6,6E,Cluster 7,004902 2,4902,Precinct 18,16401796,398099,137620,8/26/16 22:00,8/27/16 5:00,"1200 7th st nw, washington, dc 20001, usa"
6/20/16 16:53,EVENING,THEFT F/AUTO,OTHERS,"1200 7TH STREET NW, WASHINGTON, DC",-77.0219318,38.9056431,NA,3,308,6,6E,Cluster 7,004902 2,4902,Precinct 18,16100933,398099,137620,6/20/16 12:30,6/20/16 14:30,"1200 7th st nw, washington, dc 20001, usa"
5/8/17 14:39,DAY,THEFT/OTHER,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17076646,397920,137620,5/6/17 16:45,5/6/17 17:00,"1200 9th st nw, washington, dc 20001, usa"
3/20/17 16:16,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17045387,397920,137620,3/20/17 13:30,3/20/17 14:30,"1200 9th st nw, washington, dc 20001, usa"
2/13/17 9:30,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17400260,397920,137620,2/7/17 15:04,2/7/17 15:15,"1200 9th st nw, washington, dc 20001, usa"
2/6/17 6:10,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17400197,397920,137620,1/31/17 9:00,2/1/17 0:00,"1200 9th st nw, washington, dc 20001, usa"
1/31/17 21:49,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17017877,397920,137620,1/31/17 17:00,1/31/17 20:00,"1200 9th st nw, washington, dc 20001, usa"
1/28/17 20:19,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17015979,397920,137620,1/28/17 17:41,1/28/17 18:56,"1200 9th st nw, washington, dc 20001, usa"
1/15/17 13:49,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,17008238,397920,137620,1/15/17 12:00,1/15/17 13:45,"1200 9th st nw, washington, dc 20001, usa"
1/14/17 5:51,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,17007550,397920,137620,1/14/17 2:56,1/14/17 3:15,"1200 9th st nw, washington, dc 20001, usa"
1/12/17 23:25,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,17006788,397920,137620,1/12/17 21:00,1/12/17 23:24,"1200 9th st nw, washington, dc 20001, usa"
1/11/17 20:01,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,17006012,397920,137620,1/11/17 16:00,1/11/17 20:00,"1200 9th st nw, washington, dc 20001, usa"
1/8/17 14:08,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16200706,397920,137620,11/26/16 12:46,11/26/16 13:40,"1200 9th st nw, washington, dc 20001, usa"
12/31/16 4:40,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16220246,397920,137620,12/31/16 2:17,12/31/16 3:35,"1200 9th st nw, washington, dc 20001, usa"
12/19/16 1:21,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16213764,397920,137620,12/19/16 0:00,12/19/16 1:20,"1200 9th st nw, washington, dc 20001, usa"
12/14/16 1:50,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16210788,397920,137620,12/13/16 2:00,12/13/16 23:00,"1200 9th st nw, washington, dc 20001, usa"
12/6/16 21:05,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16206770,397920,137620,12/6/16 20:29,12/6/16 21:00,"1200 9th st nw, washington, dc 20001, usa"
12/5/16 13:47,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16205893,397920,137620,12/5/16 12:00,12/5/16 13:39,"1200 9th st nw, washington, dc 20001, usa"
12/3/16 23:32,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16204978,397920,137620,12/3/16 8:00,12/3/16 17:30,"1200 9th st nw, washington, dc 20001, usa"
12/1/16 22:40,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16203645,397920,137620,12/1/16 16:00,12/1/16 16:41,"1200 9th st nw, washington, dc 20001, usa"
11/30/16 14:28,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16202925,397920,137620,11/30/16 9:30,11/30/16 12:30,"1200 9th st nw, washington, dc 20001, usa"
11/23/16 18:03,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16199415,397920,137620,11/23/16 15:30,11/23/16 15:35,"1200 9th st nw, washington, dc 20001, usa"
11/22/16 15:15,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16198792,397920,137620,11/22/16 12:49,11/22/16 14:35,"1200 9th st nw, washington, dc 20001, usa"
11/20/16 4:27,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16197483,397920,137620,11/19/16 22:40,11/20/16 3:00,"1200 9th st nw, washington, dc 20001, usa"
11/14/16 17:54,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16194136,397920,137620,11/14/16 17:28,11/14/16 17:54,"1200 9th st nw, washington, dc 20001, usa"
10/25/16 21:46,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16182160,397920,137620,10/25/16 19:00,10/25/16 21:46,"1200 9th st nw, washington, dc 20001, usa"
10/22/16 2:40,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16179598,397920,137620,10/22/16 0:45,10/22/16 0:55,"1200 9th st nw, washington, dc 20001, usa"
10/13/16 2:25,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16173730,397920,137620,10/12/16 20:35,10/12/16 23:17,"1200 9th st nw, washington, dc 20001, usa"
10/7/16 21:04,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16170694,397920,137620,10/7/16 16:00,10/7/16 20:00,"1200 9th st nw, washington, dc 20001, usa"
9/16/16 7:43,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16401910,397920,137620,9/9/16 14:05,9/9/16 16:05,"1200 9th st nw, washington, dc 20001, usa"
9/10/16 2:50,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16153044,397920,137620,9/10/16 2:04,,"1200 9th st nw, washington, dc 20001, usa"
8/30/16 22:58,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,16146522,397920,137620,8/30/16 22:09,8/30/16 22:58,"1200 9th st nw, washington, dc 20001, usa"
8/30/16 21:41,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16146486,397920,137620,8/30/16 20:10,8/30/16 21:40,"1200 9th st nw, washington, dc 20001, usa"
8/30/16 14:51,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,16146207,397920,137620,8/30/16 10:45,8/30/16 13:00,"1200 9th st nw, washington, dc 20001, usa"
8/27/16 17:23,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,16144453,397920,137620,8/27/16 8:30,8/27/16 17:13,"1200 9th st nw, washington, dc 20001, usa"
7/27/16 16:52,EVENING,THEFT/OTHER,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16124796,397920,137620,7/26/16 12:00,7/26/16 13:00,"1200 9th st nw, washington, dc 20001, usa"
7/15/16 20:41,EVENING,THEFT/OTHER,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16117274,397920,137620,7/15/16 17:30,7/15/16 17:55,"1200 9th st nw, washington, dc 20001, usa"
6/30/16 21:08,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16107797,397920,137620,6/30/16 20:26,6/30/16 21:08,"1200 9th st nw, washington, dc 20001, usa"
6/28/16 18:20,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16106279,397920,137620,6/28/16 15:51,6/28/16 18:16,"1200 9th st nw, washington, dc 20001, usa"
6/13/16 16:24,EVENING,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,308,2,2F,Cluster 7,004902 2,4902,Precinct 129,16096353,397920,137620,6/13/16 12:30,6/13/16 16:15,"1200 9th st nw, washington, dc 20001, usa"
6/12/16 13:59,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16095672,397920,137620,6/12/16 13:20,,"1200 9th st nw, washington, dc 20001, usa"
6/11/16 5:22,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16094865,397920,137620,6/10/16 23:00,6/11/16 3:10,"1200 9th st nw, washington, dc 20001, usa"
6/10/16 0:24,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16094059,397920,137620,6/9/16 23:40,6/10/16 0:05,"1200 9th st nw, washington, dc 20001, usa"
6/2/16 11:46,DAY,THEFT F/AUTO,OTHERS,"1200 9TH STREET NW, WASHINGTON, DC",-77.0241686,38.9058835,NA,3,307,2,2F,Cluster 7,004902 2,4902,Precinct 129,16088996,397920,137620,6/2/16 11:03,,"1200 9th st nw, washington, dc 20001, usa"
10/6/16 18:28,EVENING,THEFT F/AUTO,OTHERS,"1200 ALABAMA AVENUE SE, WASHINGTON, DC",-76.9905679,38.844322,NA,7,705,8,8E,,007304 2,7304,Precinct 119,16169977,400907,130743,10/6/16 6:30,10/6/16 17:40,"1200 alabama ave se, washington, dc 20032, usa"
8/16/16 12:53,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,"1200 ALABAMA AVENUE SE, WASHINGTON, DC",-76.9905679,38.844322,NA,7,705,8,8E,,007304 2,7304,Precinct 119,16137120,400907,130743,8/16/16 10:46,8/16/16 12:48,"1200 alabama ave se, washington, dc 20032, usa"
8/4/16 0:47,MIDNIGHT,BURGLARY,OTHERS,"1200 ALABAMA AVENUE SE, WASHINGTON, DC",-76.9905679,38.844322,NA,7,705,8,8E,,007304 2,7304,Precinct 119,16129542,400907,130743,8/3/16 16:00,8/4/16 0:04,"1200 alabama ave se, washington, dc 20032, usa"
7/8/16 9:54,DAY,MOTOR VEHICLE THEFT,OTHERS,"1200 BANKS ALLEY NW, WASHINGTON, DC",-77.0670552,38.9051016,NA,2,206,2,2E,Cluster 4,000202 3,202,Precinct 6,16112636,394180.06,137519.09,7/8/16 0:01,7/8/16 8:00,"1200 bank alley northwest, washington, dc 20007, usa"
11/11/16 14:19,DAY,THEFT/OTHER,OTHERS,"1200 C STREET NE, WASHINGTON, DC",-76.99002,38.8937764,NA,1,107,6,6A,Cluster 25,008002 2,8002,Precinct 86,16192387,400889,136192,10/25/16 10:52,10/26/16 18:15,"1200 c st ne, washington, dc 20002, usa"
7/8/16 17:59,EVENING,THEFT F/AUTO,OTHERS,"1200 C STREET NE, WASHINGTON, DC",-76.99002,38.8937764,NA,1,107,6,6A,Cluster 25,008002 2,8002,Precinct 86,16112912,400889,136192,7/8/16 9:00,7/8/16 17:00,"1200 c st ne, washington, dc 20002, usa"
1/24/17 21:40,EVENING,ROBBERY,GUN,"1200 C STREET SE, WASHINGTON, DC",-76.9902456,38.8860348,NA,1,107,6,6B,Cluster 26,006700 2,6700,Precinct 88,17013620,400931,135354,1/24/17 20:20,1/24/17 21:40,"1200 c st se, washington, dc 20003, usa"
9/10/16 3:50,MIDNIGHT,ROBBERY,OTHERS,"1200 C STREET SE, WASHINGTON, DC",-76.9902456,38.8860348,NA,1,107,6,6B,Cluster 26,006900 1,6900,Precinct 91,16153043,400928,135279,9/10/16 1:30,9/10/16 1:35,"1200 c st se, washington, dc 20003, usa"
9/7/16 21:46,EVENING,THEFT F/AUTO,OTHERS,"1200 C STREET SE, WASHINGTON, DC",-76.9902456,38.8860348,NA,1,107,6,6B,Cluster 26,006700 2,6700,Precinct 88,16151550,400931,135354,9/3/16 15:00,9/7/16 8:30,"1200 c st se, washington, dc 20003, usa"
7/31/16 22:22,EVENING,THEFT/OTHER,OTHERS,"1200 C STREET SE, WASHINGTON, DC",-76.9902456,38.8860348,NA,1,107,6,6B,Cluster 26,006700 2,6700,Precinct 88,16127544,400931,135354,7/31/16 13:30,7/31/16 20:30,"1200 c st se, washington, dc 20003, usa"
6/2/17 4:55,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CANAL STREET SW, WASHINGTON, DC",-77.0116694,38.8762204,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,17093006,398959,134257,6/1/17 21:00,6/1/17 22:00,"1200 canal st sw, washington, dc 20024, usa"
3/3/17 16:16,EVENING,THEFT/OTHER,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,17035773,399140,134190,3/3/17 12:30,3/3/17 12:35,"1200 carrollsburg pl sw, washington, dc 20024, usa"
1/8/17 18:15,EVENING,ROBBERY,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,17004312,399140,134190,1/7/17 8:01,1/7/17 8:13,"1200 carrollsburg pl sw, washington, dc 20024, usa"
12/22/16 18:06,EVENING,THEFT/OTHER,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,16215863,399140,134190,12/22/16 11:40,12/22/16 18:06,"1200 carrollsburg pl sw, washington, dc 20024, usa"
11/28/16 14:22,DAY,THEFT F/AUTO,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,16201801,399140,134190,11/28/16 0:00,11/28/16 8:30,"1200 carrollsburg pl sw, washington, dc 20024, usa"
11/23/16 11:15,DAY,THEFT/OTHER,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,16402385,399140,134190,11/17/16 13:25,11/17/16 18:00,"1200 carrollsburg pl sw, washington, dc 20024, usa"
9/9/16 21:35,EVENING,THEFT/OTHER,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,16152892,399140,134190,9/9/16 19:15,9/9/16 20:17,"1200 carrollsburg pl sw, washington, dc 20024, usa"
8/19/16 20:47,EVENING,THEFT/OTHER,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,16139340,399140,134190,8/19/16 19:00,8/19/16 19:45,"1200 carrollsburg pl sw, washington, dc 20024, usa"
7/22/16 22:49,EVENING,THEFT F/AUTO,OTHERS,"1200 CARROLLSBURG PLACE SW, WASHINGTON, DC",-77.0099075,38.8763812,NA,1,105,6,6D,Cluster 9,006400 1,6400,Precinct 127,16121803,399140,134190,7/22/16 17:15,7/22/16 21:30,"1200 carrollsburg pl sw, washington, dc 20024, usa"
3/26/17 12:23,DAY,MOTOR VEHICLE THEFT,OTHERS,"1200 CHAPLIN STREET SE, WASHINGTON, DC",-76.9379342,38.8762953,NA,6,605,7,7E,Cluster 33,007707 2,7707,Precinct 106,17049119,405390,134185,3/26/17 9:00,3/26/17 12:23,"1200 chaplin st se, washington, dc 20019, usa"
5/28/17 6:55,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 CLIFTON STREET NW, WASHINGTON, DC",-77.0282595,38.92195,NA,3,304,1,1B,Cluster 2,003600 3,3600,Precinct 23,17089773,397496,139395,5/28/17 0:00,5/28/17 4:30,"1200 clifton st nw, washington, dc 20009, usa"
5/19/17 0:19,MIDNIGHT,BURGLARY,OTHERS,"1200 CONGRESS STREET SE, WASHINGTON, DC",-76.9900573,38.8414788,NA,7,705,8,8E,Cluster 39,007304 2,7304,Precinct 120,17083449,400929,130429,5/18/17 15:30,5/18/17 16:59,"1200 congress st se, washington, dc 20032, usa"
2/22/17 13:23,DAY,THEFT/OTHER,OTHERS,"1200 CONGRESS STREET SE, WASHINGTON, DC",-76.9900573,38.8414788,NA,7,705,8,8E,Cluster 39,007304 2,7304,Precinct 120,17030209,400929,130429,2/8/17 10:50,2/22/17 12:50,"1200 congress st se, washington, dc 20032, usa"
11/16/16 6:29,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CONGRESS STREET SE, WASHINGTON, DC",-76.9900573,38.8414788,NA,7,705,8,8E,Cluster 39,007304 2,7304,Precinct 120,16195021,400929,130429,11/16/16 6:00,11/16/16 6:04,"1200 congress st se, washington, dc 20032, usa"
10/24/16 22:41,EVENING,THEFT F/AUTO,OTHERS,"1200 CONGRESS STREET SE, WASHINGTON, DC",-76.9900573,38.8414788,NA,7,705,8,8E,Cluster 39,007304 2,7304,Precinct 120,16181338,400929,130429,10/22/16 20:00,10/23/16 0:30,"1200 congress st se, washington, dc 20032, usa"
4/29/17 4:26,MIDNIGHT,ROBBERY,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,17070564,396412,137579,4/29/17 2:00,4/29/17 4:26,"1200 connecticut ave nw, washington, dc 20036, usa"
4/28/17 18:51,EVENING,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,17400690,396412,137579,4/28/17 9:00,4/28/17 18:00,"1200 connecticut ave nw, washington, dc 20036, usa"
4/16/17 5:53,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,17062311,396412,137579,4/16/17 4:00,4/16/17 4:14,"1200 connecticut ave nw, washington, dc 20036, usa"
4/1/17 15:38,EVENING,THEFT F/AUTO,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,17052991,396412,137579,4/1/17 0:03,4/1/17 14:56,"1200 connecticut ave nw, washington, dc 20036, usa"
2/1/17 12:09,DAY,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,17018128,396412,137579,1/29/17 2:45,,"1200 connecticut ave nw, washington, dc 20036, usa"
1/29/17 17:29,EVENING,THEFT F/AUTO,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,17016520,396412,137579,1/28/17 22:30,1/29/17 2:30,"1200 connecticut ave nw, washington, dc 20036, usa"
11/26/16 4:19,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16200570,396412,137579,11/26/16 3:40,11/26/16 4:00,"1200 connecticut ave nw, washington, dc 20036, usa"
11/18/16 15:52,EVENING,THEFT F/AUTO,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16189111,396412,137579,11/5/16 14:00,11/5/16 20:00,"1200 connecticut ave nw, washington, dc 20036, usa"
11/17/16 23:13,MIDNIGHT,THEFT F/AUTO,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16196127,396412,137579,11/17/16 20:36,11/17/16 22:45,"1200 connecticut ave nw, washington, dc 20036, usa"
11/9/16 4:43,MIDNIGHT,ROBBERY,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16191019,396412,137579,11/9/16 2:55,11/9/16 2:57,"1200 connecticut ave nw, washington, dc 20036, usa"
10/15/16 1:12,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16175071,396412,137579,10/14/16 23:00,10/14/16 23:05,"1200 connecticut ave nw, washington, dc 20036, usa"
9/25/16 3:11,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16162843,396412,137579,9/25/16 2:05,9/25/16 2:10,"1200 connecticut ave nw, washington, dc 20036, usa"
8/6/16 23:17,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16131433,396412,137579,8/6/16 23:03,8/6/16 23:17,"1200 connecticut ave nw, washington, dc 20036, usa"
7/31/16 3:57,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16127121,396412,137579,7/31/16 2:09,7/31/16 2:25,"1200 connecticut ave nw, washington, dc 20036, usa"
7/15/16 3:14,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16116799,396412,137579,7/15/16 1:54,7/15/16 1:55,"1200 connecticut ave nw, washington, dc 20036, usa"
6/25/16 4:30,MIDNIGHT,THEFT/OTHER,OTHERS,"1200 CONNECTICUT AVENUE NW, WASHINGTON, DC",-77.0411892,38.9056393,NA,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,16104146,396412,137579,6/25/16 3:00,6/25/16 3:30,"1200 connecticut ave nw, washington, dc 20036, usa"
